<p>All</p>
"File_Name","Description","Provided_CMMC_Mappings","Suggested_CMMC_Mappings","Current_Sharepoint_Link","New_Sharepoint_Link","TODOs"
"7000885 DATA.xlsx","Data from the Ivanti change request shows tracking of the change request,",,"3.4.3","https://eagle.sharepoint.com/:x:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Change%20Control%20%26%20Maintenance%20Documentation/Eagle%20G%207000885/7000885%20DATA.xlsx?d=w339811a81095451394a4d7b50de5e32f&csf=1&web=1&e=FSqByI"
"7000885 Details.png","Details the overview of the change request, including description, type, service , category, reason, etc",,"3.4.3; 3.7.1","https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Change%20Control%20%26%20Maintenance%20Documentation/Eagle%20G%207000885/7000885%20Details.png?csf=1&web=1&e=frArHy"
"7000108  CAB Vote.png","Screenshot from Ivanti shows approval tracking of change requests from CAB",,"3.4.3","https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Change%20Control%20%26%20Maintenance%20Documentation/Eagle%20G7000108/7000108%20%20CAB%20Vote.png?csf=1&web=1&e=DBFURc"
"7000108  Data Log.xlsx","Data from the Ivanti change request shows tracking of the change request,",,"3.4.3","https://eagle.sharepoint.com/:x:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Change%20Control%20%26%20Maintenance%20Documentation/Eagle%20G7000108/7000108%20%20Data%20Log.xlsx?d=w2cafa9597eb541239f1921e40e66a9e3&csf=1&web=1&e=vM5kIP"
"7000108  Details.png","Details the overview of the change request, including description, type, service , category, reason, etc",,"3.4.3","https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Change%20Control%20%26%20Maintenance%20Documentation/Eagle%20G7000108/7000108%20%20Details.png?csf=1&web=1&e=ckik35"
"7000108 Change Log.png","Screen shot shows the change request was marked as implemented",,"3.4.3","https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Change%20Control%20%26%20Maintenance%20Documentation/Eagle%20G7000108/7000108%20Change%20Log.png?csf=1&web=1&e=iRplkh"
"GOV-CM-HM3D-2023_v8.pptx","Network Diagram for condition Manager",,,"https://eagle.sharepoint.com/:p:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Change%20Control%20%26%20Maintenance%20Documentation/Eagle%20G7000108/GOV-CM-HM3D-2023_v8.pptx?d=wc3ab3cdb03c4467cb6b7f6048e97f107&csf=1&web=1&e=ql1y5u"
"7000418 CAB votes.png","Screenshot from Ivanti shows approval tracking of change requests from CAB",,"3.4.2;3.7.1;3.7.2","https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Change%20Control%20%26%20Maintenance%20Documentation/EagleG%207000418/7000418%20CAB%20votes.png?csf=1&web=1&e=d9fYjB"
"7000418 Change Log.png","Screen shot shows the change request was marked as implemented",,"3.4.3;3.7.1;3.7.2","https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Change%20Control%20%26%20Maintenance%20Documentation/EagleG%207000418/7000418%20Change%20Log.png?csf=1&web=1&e=d7hB9T"
"7000418 Data.xlsx","Data from the Ivanti change request shows tracking of the change request,",,"3.4.3","https://eagle.sharepoint.com/:x:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Change%20Control%20%26%20Maintenance%20Documentation/EagleG%207000418/7000418%20Data.xlsx?d=w246628dbec494d0abf8fb42284711116&csf=1&web=1&e=IQwibg"
"7000418 Details.png","Details the overview of the change request, including description, type, service , category, reason, etc",,"3.4.3","https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Change%20Control%20%26%20Maintenance%20Documentation/EagleG%207000418/7000418%20Details.png?csf=1&web=1&e=Uf8u6n"
"evidence-3.4.2_Access Control.png","Screenshot of Azure Government, AVD, Access control IAM","3.4.2",,"https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Evidence-Configuration%20Management/3.4.2/evidence-3.4.2_Access%20Control.png?csf=1&web=1&e=oAUReV"
"evidence-3.4.2_Account Permissions.png","Screen shot showing that account does not have access to view or manage Microsoft 365 admin center","3.4.2",,"https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Evidence-Configuration%20Management/3.4.2/evidence-3.4.2_Account%20Permissions.png?csf=1&web=1&e=3FedTC"
"evidence-3.4.2_User Information.txt",,"3.4.2",,"https://eagle.sharepoint.com/:t:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Evidence-Configuration%20Management/3.4.2/evidence-3.4.2_User%20Information.txt?csf=1&web=1&e=5AbbsU",,"May need some assistance to notate significance of this. Does this config matter if its not in Eagle g enviroment?"
"evidence-eagleg3.4.2_Access Control 2.png","Screenshot of Azure Government, AVD, Access control IAM - Role assignments","3.4.2",,"https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Evidence-Configuration%20Management/3.4.2/evidence-eagleg3.4.2_Access%20Control%202.png?csf=1&web=1&e=RToEdO"
"evidence-3.4.7_firewallrules.txt","Firewall rules","3.4.7",,"https://eagle.sharepoint.com/:t:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Evidence-Configuration%20Management/3.4.7/evidence-3.4.7_firewallrules.txt?csf=1&web=1&e=ItwZys",,"May need some help distinguishing worth of these. "
"evidence-3.4.7_SecuritySettings.png","Screen shot of privacy search and services security settings ","3.4.7",,"https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Evidence-Configuration%20Management/3.4.7/evidence-3.4.7_SecuritySettings.png?csf=1&web=1&e=aHs5dG"
"evidence_3.4.8_PageBlocked.png","Screen shot showing example  page blocks","3.4.8",,"https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Evidence-Configuration%20Management/3.4.8/evidence_3.4.8_PageBlocked.png?csf=1&web=1&e=Kd0Wff",,"Is this actually a page block or just a gage not loading?"
"evidence-3.4.8-Whitelisting.png","Screen shot of evidence of whitelisting a blocked webpage ","3.4.8",,"https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Evidence-Configuration%20Management/3.4.8/evidence-3.4.8-Whitelisting.png?csf=1&web=1&e=S0NtCU"
"evidence-3.4.8-Whitelisting2.png","Continuation of screenshot above showing administrative bypass option. ","3.4.8",,"https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Evidence-Configuration%20Management/3.4.8/evidence-3.4.8-Whitelisting2.png?csf=1&web=1&e=Qz0FFe"
"evidence-3.4.9_Software Request.pdf","Shows users where they can request new software downloads","3.4.9",,"https://eagle.sharepoint.com/:b:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Evidence-Configuration%20Management/3.4.9/evidence-3.4.9_Software%20Request.pdf?csf=1&web=1&e=yea9xD"
"evidence-3.4.9_SoftwareCenter.pdf","Job aid on how to install software through the software center","3.4.9;3.7.4",,"https://eagle.sharepoint.com/:b:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Evidence-Configuration%20Management/3.4.9/evidence-3.4.9_SoftwareCenter.pdf?csf=1&web=1&e=fjIoQ5"
"evidence-3.4.9_SoftwareDawhboard.pdf","Screen shot of options available in specialized software center","3.4.9",,"https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Evidence-Configuration%20Management/3.4.9/evidence-3.4.9_SoftwareDawhboard.png?csf=1&web=1&e=QaoCnU"
"IMS-PRO-00009 Rev17,docx","Policy on IT change Management his procedure addresses the process of managing any changes (addition, modification or removal) to authorized, planned or supported IT services or service components in the production environment.",,"3.4.4; 3.4.4","https://eagle.sharepoint.com/:w:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/ETQ%20Data%20Pull/IMS-PRO-00009%20Rev%2017.docx?d=wc8e5d714086e46a2940d2f658f45d969&csf=1&web=1&e=M6UfgL",,"Note they call this a CCB - in practice it is CAB. Policy needs to be updated "
"IMS-POL-0002 REv00.docx","Policy for electronic information and communications Systems Acceptable use policy. Discusses access and permissions, prohibited activities, installation of software etc.",,"3.4.7; 3.4.9","https://eagle.sharepoint.com/:w:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/ETQ%20Data%20Pull/IMS-POL-00001%20Rev%2000.docx?d=wca9f5641a0ed4b279eb2fc07af5b2a84&csf=1&web=1&e=KQNO6q",,"Probably needs to be updated for CUI"
"IMS-ATT-00147, IT Systems Configuration Management Standard","Standard for the expected behaviors for the various Access control activities, including Configuration, software management",,"3.4.6; 3.4.8; 3.4.9; 3.4.5","https://eagle.sharepoint.com/:w:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/ETQ%20Data%20Pull/IMS-POL-00003,%20Cybersecurity%20Policy%20Manual/IMS-ATT-00147%20Rev%200,%20IT%20Systems%20Configuration%20Management%20Standard.docx?d=wdc074cc25a1a452c891456664367dcee&csf=1&web=1&e=uEqN3h",,"Speaks to the standards. Doesnt show we do them "
"Cybersecurity CMDB.pdf","Email on the Security required fields for CMDB",,"3.4.1","https://eagle.sharepoint.com/:b:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Asset%20Inventories/Cybersercurity%20CMDB.pdf?csf=1&web=1&e=jyGXdP"
"ABSIMSInfra_Gov_VMs.xlsx","Excel inventory on Gov Vms.",,"3.4.1","https://eagle.sharepoint.com/:x:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Asset%20Inventories/ABSIMSInfra_Gov_VMs.xlsx?d=w0c1797ffecc649d58dbf4d705bf99b6c&csf=1&web=1&e=oiDlwn"
"GOV-DC-02_SCC-5.12.1_2025-10-14_100707_Scan_005_Error_Log_001.txt",,,,"https://eagle.sharepoint.com/:t:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Secure%20Baseline%20Configurations%20(SBC)/GOV-DC-02_SCC-5.12.1_2025-10-14_100707_Scan_005_Error_Log_001.txt?csf=1&web=1&e=NM6Zxi"
"image (2).png","Non Compliance report Microsoft Windows Server 2019 STIG SCAP benchmark ",,,"https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Secure%20Baseline%20Configurations%20(SBC)/image%20(2).png?csf=1&web=1&e=uD8tGo"
"Privileged selection RBAC and LEAST functionality Gentec.png","Administrative activities isolated to privileged users",,"3.4.6","https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/PS%20Genetec/Privledge%20selection%20RBAC%20and%20LEAST%20Functionality%20Genetec.png?csf=1&web=1&e=Ci4HL0"
"RBAC Evidence.png","Administrative activities isolated to privileged users",,"3.4.6","https://eagle.sharepoint.com/:i:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/PS%20Genetec/RBAC%20Evidence.png?csf=1&web=1&e=AXGwuw"
"IMS-ATT-00155 Rev 0.docx","Cybersecurity Risk Assessment Standard. An Assessment and Authorization (A&A) risk assessment modeled on the Risk Management Framework shall be conducted on all internet accessible systems, business and/or enterprise critical systems or other systems deems to have a high-risk profile before they are deployed in production environments and every year thereafter.",,"3.11.1; 3.11.2; 3.11.3","https://eagle.sharepoint.com/:w:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Vulnerability%20Scan%20Results/IMS-ATT-00155%20Rev%200.docx?d=wfba2d9785ab442669e2021755cfe69e4&csf=1&web=1&e=DYk9dh",,"to dos. need results of vulnerability scans and proof that we are doing them"
"SPRS Score.pdf","SPRS Score associated with ABS",,"3.11.1","https://eagle.sharepoint.com/:b:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/SPRS%20Score/SPRS%20Score.pdf?csf=1&web=1&e=kauctz"
"Threat Intelligence.pdf","Threat intelligence feeds include high impact vulnerabilities",,"3.11.1","https://eagle.sharepoint.com/:b:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Threat%20Intelligence%20Feeds/Threat%20Intelligence.pdf?csf=1&web=1&e=MPE4bc"
"IMS-ATT-00157","IT Systems and Information Integrity Standard, including flaw remediation, Malicious Code, System and Communications Monitoring, Security alerts and advisories, and spam protection","3.14.1; 3.14.2; 3.14.3; 3.14.4; 3.14.5; 3.14.6; 3.14.7","3.14.1; 3.14.2; 3.14.3; 3.14.4; 3.14.5; 3.14.6; 3.14.7;3.11.2;3.3.1;3.4.3;3.14.3;3.6.1;3.4.3;3.1.14;3.9.2","https://eagle.sharepoint.com/:w:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/ETQ%20Data%20Pull/IMS-POL-00003,%20Cybersecurity%20Policy%20Manual/IMS-ATT-00157%20Rev%200,%20IT%20Systems%20and%20Information%20Integrity%20Standard.docx?d=w7c86286d2622427ea5654eb61c3bc7e0&csf=1&web=1&e=5YODY1"
"ABS Data Policy Gap Analysis.xlsx","ABS data policies are analyzed for their applicability and alignment to CMMC Assessment Objectives","3.12.1;3.12.2;3.12.3;3.12;4",,"https://eagle.sharepoint.com/:x:/r/teams/ABSGroupCMMCTaskforce/_layouts/15/Doc.aspx?sourcedoc=%7BD1D57EE9-4586-491C-BD89-42029E67215B%7D&file=ABS%20Data%20Policy%20Gap%20Analysis.xlsx&action=default&mobileredirect=true"
"ABS Data Policy Inventory.xlsx","ABS data policies are analyzed for their applicability and alignment to CMMC Assessment Objectives","3.12.1;3.12.2;3.12.3;3.12;4",,"https://eagle.sharepoint.com/:x:/r/teams/ABSGroupCMMCTaskforce/_layouts/15/Doc.aspx?sourcedoc=%7BF188AB4A-5E2C-406B-A91F-8B0FE267B7AF%7D&file=ABS%20Data%20Policy%20Inventory.xlsx&action=default&mobileredirect=true"
"IMS Roles and Responsibilities.xlsx","Policy owners are defined","3.12.1;3.12.2;3.12.3;3.12;4",,"https://eagle.sharepoint.com/:x:/r/teams/ABSGroupCMMCTaskforce/_layouts/15/Doc.aspx?sourcedoc=%7B966D2D81-0693-4BD2-94A6-051E11354B12%7D&file=IMS%20Roles%20and%20Responsibilities.xlsx&action=default&mobileredirect=true"
"NCP - Policies & Standards (R2 & R3) (2025.2) - sb 9-23-2025.pdf","CDPP references industry framework to ABS systems, apps and services","3.12.1;3.12.2;3.12.3;3.12;4",,"https://eagle.sharepoint.com/:b:/r/teams/ABSGroupCMMCTaskforce/Shared%20Documents/General/SP%20800-171%20R2%20Requirements/Overview%20-%20Data%20Call/Policies,%20Standards,%20%26%20Procedures/NCP%20-%20Policies%20%26%20Standards%20(R2%20%26%20R3)%20(2025.2)%20-%20sb%209-23-2025.pdf?csf=1&web=1&e=BrkZor"
"SSP_Main_CBE Updates.docx","System Security Plan including all POA&M elements and implemented controls",,"3.12.4","https://eagle.sharepoint.com/:w:/r/teams/ABSGroupCMMCTaskforce/_layouts/15/Doc.aspx?sourcedoc=%7BEFFED1E3-8097-4EEB-A113-1BCEC2FEDD46%7D&file=SSP_Main_CBE%20Updates.docx&action=default&mobileredirect=true"
"SIEM Administrative Controls RBAC.docx","The following activities are automatically logged for audit purposes: • User authentication and authorization events • Security group membership changes • Analytics rule creation, modification, and deletion • Data connector configuration changes • Playbook execution and automation runs • Incident status updates and assignments • Workspace configuration modifications • RBAC and permission changes","3.3.1",,"SIEM Administrative Controls RBAC.docx"
"Audit Logs.png","The following activities are automatically logged for audit purposes: • User authentication and authorization events • Security group membership changes • Analytics rule creation, modification, and deletion • Data connector configuration changes • Playbook execution and automation runs • Incident status updates and assignments • Workspace configuration modifications • RBAC and permission changes","3.3.1",,"Audit Logs.png"
"Sentinel Audit Log Protection Controls.docx","This document establishes comprehensive technical and administrative controls for protecting audit log information in Microsoft Sentinel deployed on Azure Government Cloud. These controls ensure audit logs cannot be modified, deleted, or tampered with by unauthorized individuals, including system administrators, while maintaining forensic integrity for investigations, compliance audits, and incident response activities in accordance with federal requirements.","3.3.2",,"Sentinel Audit Log Protection Controls.docx"
"Procedure for Continuous Data Collection Health Monitoring.docx","Use the Data collection health monitoring Workbook template to gain deep insights into the workspace data ingestion status, including anomaly detection.","3.3.4",,"Procedure for Continuous Data Collection Health Monitoring.docx"
"Policy Audit Record Correlation 3-3-5.docx","This policy establishes requirements for correlating audit records from multiple sources across the information system environment to support the investigation and response to indications of unlawful, unauthorized, suspicious, or unusual activity. Effective correlation enables security personnel to identify patterns, track attack progression across systems, and conduct thorough security investigations.","3.3.5",,"Procedure Audit Record Correlation 3-3-5.docx"
"Policy Audit Reduction and Report Generation 3-3-6.docx","This policy establishes requirements for audit record reduction and report generation capabilities that support on-demand analysis and reporting of security-relevant audit information. These capabilities enable security personnel to efficiently analyze large volumes of audit data, identify security events of interest, and generate reports for security investigations, compliance reviews, and management reporting.","3.3.6",,"Procedure Audit Reduction and Report Generation 3-3-6.docx"
"Policy System Capability for Investigation 3-3-7.docx","This policy establishes requirements for comparing and synchronizing internal system clocks with authoritative time sources to generate accurate and consistent time stamps for audit records. Proper time synchronization is critical for audit trail integrity, incident correlation, investigation accuracy, and multi-factor authentication functionality across the organization's information systems.","3.3.7",,"Procedure System Capability for Investigation 3-3-7.docx"
"Sentinel Audit Log Protection Controls.docx","This document establishes comprehensive technical and administrative controls for protecting audit log information in Microsoft Sentinel deployed on Azure Government Cloud. These controls ensure audit logs cannot be modified, deleted, or tampered with by unauthorized individuals, including system administrators, while maintaining forensic integrity for investigations, compliance audits, and incident response activities in accordance with federal requirements","3.3.8",,"Sentinel Audit Log Protection Controls.docx"
"Sentinel Audit Log Protection Controls.docx","This document establishes comprehensive technical and administrative controls for protecting audit log information in Microsoft Sentinel deployed on Azure Government Cloud. These controls ensure audit logs cannot be modified, deleted, or tampered with by unauthorized individuals, including system administrators, while maintaining forensic integrity for investigations, compliance audits, and incident response activities in accordance with federal requirements","3.3.9",,"Sentinel Audit Log Protection Controls.docx"
